"Indexcd","Idxtrd01","Idxtrd08"
"000905","2017-08-24","-0.698900"
"000905","2017-08-25","1.082100"
"000905","2017-08-28","1.229900"
"000905","2017-08-29","-0.255700"
"000905","2017-08-30","0.707000"
"000905","2017-08-31","0.262800"
"000905","2017-09-01","0.866700"
"000905","2017-09-04","0.584900"
"000905","2017-09-05","0.109400"
"000905","2017-09-06","0.536500"
"000905","2017-09-07","-0.734400"
"000905","2017-09-08","0.237700"
"000905","2017-09-11","1.147600"
"000905","2017-09-12","-0.084500"
"000905","2017-09-13","0.607600"
"000905","2017-09-14","-0.182400"
"000905","2017-09-15","-0.751500"
"000905","2017-09-18","0.716000"
"000905","2017-09-19","-0.501300"
"000905","2017-09-20","0.850700"
"000905","2017-09-21","-1.201700"
"000905","2017-09-22","-0.605500"
"000905","2017-09-25","-1.250200"
"000905","2017-09-26","0.475700"
"000905","2017-09-27","0.957300"
"000905","2017-09-28","-0.233100"
"000905","2017-09-29","0.540000"
"000905","2017-10-09","1.137500"
"000905","2017-10-10","0.405900"
"000905","2017-10-11","-0.581800"
"000905","2017-10-12","-0.110600"
"000905","2017-10-13","0.761700"
"000905","2017-10-16","-1.350400"
"000905","2017-10-17","-0.094600"
"000905","2017-10-18","-0.748600"
"000905","2017-10-19","-0.945200"
"000905","2017-10-20","1.077100"
"000905","2017-10-23","0.629100"
"000905","2017-10-24","-0.147600"
"000905","2017-10-25","0.679800"
"000905","2017-10-26","0.361600"
"000905","2017-10-27","-0.616300"
"000905","2017-10-30","-1.795300"
"000905","2017-10-31","0.743900"
"000905","2017-11-01","-0.110500"
"000905","2017-11-02","-1.038100"
"000905","2017-11-03","-0.893500"
"000905","2017-11-06","1.308800"
"000905","2017-11-07","0.627200"
"000905","2017-11-08","0.148900"
"000905","2017-11-09","0.756800"
"000905","2017-11-10","0.451700"
"000905","2017-11-13","0.451600"
"000905","2017-11-14","-0.849800"
"000905","2017-11-15","-1.162000"
"000905","2017-11-16","0.315900"
"000905","2017-11-17","-2.994200"
"000905","2017-11-20","1.119600"
"000905","2017-11-21","0.360400"
"000905","2017-11-22","-0.261900"
"000905","2017-11-23","-2.561200"
"000905","2017-11-24","0.056100"
"000905","2017-11-27","-1.329700"
"000905","2017-11-28","1.691200"
"000905","2017-11-29","0.302500"
"000905","2017-11-30","-0.869600"
"000905","2017-12-01","0.846000"
"000905","2017-12-04","-0.582400"
"000905","2017-12-05","-2.336300"
"000905","2017-12-06","0.650400"
"000905","2017-12-07","-0.604800"
"000905","2017-12-08","1.103000"
"000905","2017-12-11","1.338400"
"000905","2017-12-12","-0.842400"
"000905","2017-12-13","0.709600"
"000905","2017-12-14","0.105800"
"000905","2017-12-15","-0.768900"
"000905","2017-12-18","-0.573700"
"000905","2017-12-19","0.826700"
"000905","2017-12-20","-0.829900"
"000905","2017-12-21","0.631300"
"000905","2017-12-22","0.070300"
"000905","2017-12-25","-0.917700"
"000905","2017-12-26","0.558700"
"000905","2017-12-27","-0.755500"
"000905","2017-12-28","0.504100"
"000905","2017-12-29","0.750300"
"000905","2018-01-02","1.302300"
"000905","2018-01-03","0.884800"
"000905","2018-01-04","0.458400"
"000905","2018-01-05","-0.004400"
"000905","2018-01-08","0.450800"
"000905","2018-01-09","-0.006800"
"000905","2018-01-10","-0.617600"
"000905","2018-01-11","0.312200"
"000905","2018-01-12","-0.413400"
"000905","2018-01-15","-2.281400"
"000905","2018-01-16","0.763700"
"000905","2018-01-17","-0.534400"
"000905","2018-01-18","0.308600"
"000905","2018-01-19","-0.229400"
"000905","2018-01-22","1.199800"
"000905","2018-01-23","0.115900"
"000905","2018-01-24","0.618400"
"000905","2018-01-25","-0.181100"
"000905","2018-01-26","0.014300"
"000905","2018-01-29","-1.155300"
"000905","2018-01-30","0.056400"
"000905","2018-01-31","-1.965700"
"000905","2018-02-01","-3.305700"
"000905","2018-02-02","0.336000"
"000905","2018-02-05","-0.110300"
"000905","2018-02-06","-4.900800"
"000905","2018-02-07","0.123900"
"000905","2018-02-08","0.965600"
"000905","2018-02-09","-3.669200"
"000905","2018-02-12","2.595900"
"000905","2018-02-13","0.664200"
"000905","2018-02-14","0.311700"
"000905","2018-02-22","2.100700"
"000905","2018-02-23","0.373600"
"000905","2018-02-26","2.238200"
"000905","2018-02-27","-0.317100"
"000905","2018-02-28","0.218300"
"000905","2018-03-01","1.104800"
"000905","2018-03-02","-0.556500"
"000905","2018-03-05","0.128200"
"000905","2018-03-06","1.343600"
"000905","2018-03-07","-0.961500"
"000905","2018-03-08","0.739800"
"000905","2018-03-09","1.230700"
"000905","2018-03-12","1.430700"
"000905","2018-03-13","-0.661300"
"000905","2018-03-14","-1.036600"
"000905","2018-03-15","-0.148700"
"000905","2018-03-16","-0.547000"
"000905","2018-03-19","0.122500"
"000905","2018-03-20","0.322800"
"000905","2018-03-21","-0.720700"
"000905","2018-03-22","-0.456400"
"000905","2018-03-23","-5.147800"
"000905","2018-03-26","2.001100"
"000905","2018-03-27","2.233000"
"000905","2018-03-28","-1.018000"
"000905","2018-03-29","1.029800"
"000905","2018-03-30","1.323700"
"000905","2018-04-02","0.118200"
"000905","2018-04-03","-1.016900"
"000905","2018-04-04","-0.693500"
"000905","2018-04-09","0.132300"
"000905","2018-04-10","0.632200"
"000905","2018-04-11","0.377200"
"000905","2018-04-12","-0.579600"
"000905","2018-04-13","-0.399100"
"000905","2018-04-16","-0.245300"
"000905","2018-04-17","-2.021600"
"000905","2018-04-18","1.354700"
"000905","2018-04-19","0.570700"
"000905","2018-04-20","-2.063300"
"000905","2018-04-23","-0.967800"
"000905","2018-04-24","2.288400"
"000905","2018-04-25","0.037400"
"000905","2018-04-26","-1.870100"
"000905","2018-04-27","0.222400"
"000905","2018-05-02","-0.096600"
"000905","2018-05-03","0.944100"
"000905","2018-05-04","-0.022200"
"000905","2018-05-07","1.858900"
"000905","2018-05-08","0.376700"
"000905","2018-05-09","-0.208200"
"000905","2018-05-10","0.188100"
"000905","2018-05-11","-0.815000"
"000905","2018-05-14","-0.397000"
"000905","2018-05-15","0.888400"
"000905","2018-05-16","-0.274100"
"000905","2018-05-17","-0.504500"
"000905","2018-05-18","0.357700"
"000905","2018-05-21","1.285200"
"000905","2018-05-22","0.341000"
"000905","2018-05-23","-1.297600"
"000905","2018-05-24","-0.353000"
"000905","2018-05-25","-1.248600"
"000905","2018-05-28","-0.448400"
"000905","2018-05-29","-0.947500"
"000905","2018-05-30","-2.619500"
"000905","2018-05-31","1.265000"
"000905","2018-06-01","-1.205300"
"000905","2018-06-04","-0.034600"
"000905","2018-06-05","1.688000"
"000905","2018-06-06","-0.083400"
"000905","2018-06-07","-0.627600"
"000905","2018-06-08","-1.197500"
"000905","2018-06-11","-0.651700"
"000905","2018-06-12","1.082800"
"000905","2018-06-13","-1.516300"
"000905","2018-06-14","-0.358200"
"000905","2018-06-15","-1.843300"
"000905","2018-06-19","-6.240700"
"000905","2018-06-20","1.102400"
"000905","2018-06-21","-2.099500"
"000905","2018-06-22","1.392600"
"000905","2018-06-25","-0.680000"
"000905","2018-06-26","0.687800"
"000905","2018-06-27","-0.984200"
"000905","2018-06-28","-1.064500"
"000905","2018-06-29","3.217600"
"000905","2018-07-02","-1.513700"
"000905","2018-07-03","1.135400"
"000905","2018-07-04","-1.458200"
"000905","2018-07-05","-2.705900"
"000905","2018-07-06","0.278300"
"000905","2018-07-09","2.219900"
"000905","2018-07-10","0.567400"
"000905","2018-07-11","-1.954200"
"000905","2018-07-12","2.707300"
"000905","2018-07-13","0.612500"
"000905","2018-07-16","-0.172700"
"000905","2018-07-17","0.019200"
"000905","2018-07-18","-0.761300"
"000905","2018-07-19","-0.878700"
"000905","2018-07-20","1.250700"
"000905","2018-07-23","0.748800"
"000905","2018-07-24","1.738300"
"000905","2018-07-25","0.075700"
"000905","2018-07-26","-0.662700"
"000905","2018-07-27","-0.458700"
"000905","2018-07-30","-1.221900"
"000905","2018-07-31","0.068800"
"000905","2018-08-01","-1.606200"
"000905","2018-08-02","-2.142100"
"000905","2018-08-03","-1.326300"
"000905","2018-08-06","-2.119800"
"000905","2018-08-07","2.727800"
"000905","2018-08-08","-1.539300"
"000905","2018-08-09","2.544900"
"000905","2018-08-10","0.514300"
"000905","2018-08-13","0.492200"
"000905","2018-08-14","-0.344000"
"000905","2018-08-15","-2.085700"
"000905","2018-08-16","-0.900800"
"000905","2018-08-17","-1.745800"
"000905","2018-08-20","0.616700"
"000905","2018-08-21","1.227700"
"000905","2018-08-22","-1.123500"
"000905","2018-08-23","0.550900"
"000905","2018-08-24","-0.233900"
"000905","2018-08-27","2.221200"
"000905","2018-08-28","0.285100"
"000905","2018-08-29","-0.648300"
"000905","2018-08-30","-1.514400"
"000905","2018-08-31","-1.074500"
"000905","2018-09-03","0.499500"
"000905","2018-09-04","1.062400"
"000905","2018-09-05","-1.538700"
"000905","2018-09-06","-0.450400"
"000905","2018-09-07","-0.032700"
"000905","2018-09-10","-1.813500"
"000905","2018-09-11","-0.042000"
"000905","2018-09-12","-0.189900"
"000905","2018-09-13","0.580300"
"000905","2018-09-14","-1.083000"
"000905","2018-09-17","-1.449400"
"000905","2018-09-18","1.762500"
"000905","2018-09-19","1.139900"
"000905","2018-09-20","-0.072000"
"000905","2018-09-21","1.515500"
"000905","2018-09-25","-0.263500"
"000905","2018-09-26","0.481600"
"000905","2018-09-27","-1.251200"
"000905","2018-09-28","0.953600"
"000905","2018-10-08","-3.212800"
"000905","2018-10-09","-0.249600"
"000905","2018-10-10","-0.108000"
"000905","2018-10-11","-6.964900"
"000905","2018-10-12","-0.682200"
"000905","2018-10-15","-1.843900"
"000905","2018-10-16","-2.368800"
"000905","2018-10-17","0.822000"
"000905","2018-10-18","-2.780300"
"000905","2018-10-19","2.725500"
"000905","2018-10-22","4.970000"
"000905","2018-10-23","-1.836700"
"000905","2018-10-24","-0.189700"
"000905","2018-10-25","-0.260700"
"000905","2018-10-26","-0.010900"
"000905","2018-10-29","-1.687100"
"000905","2018-10-30","1.009400"
"000905","2018-10-31","1.617500"
"000905","2018-11-01","0.618600"
"000905","2018-11-02","3.232400"
"000905","2018-11-05","0.064900"
"000905","2018-11-06","-0.061500"
"000905","2018-11-07","-0.517400"
"000905","2018-11-08","-0.743100"
"000905","2018-11-09","-0.313000"
"000905","2018-11-12","2.588300"
"000905","2018-11-13","1.826300"
"000905","2018-11-14","-0.395000"
"000905","2018-11-15","1.634700"
"000905","2018-11-16","0.850300"
"000905","2018-11-19","0.249800"
"000905","2018-11-20","-2.853700"
"000905","2018-11-21","0.379600"
"000905","2018-11-22","-0.073500"
"000905","2018-11-23","-3.879400"
"000905","2018-11-26","-0.166900"
"000905","2018-11-27","0.462300"
"000905","2018-11-28","1.235400"
"000905","2018-11-29","-2.164700"
"000905","2018-11-30","0.712200"
"000905","2018-12-03","3.165000"
"000905","2018-12-04","0.465900"
"000905","2018-12-05","-0.738700"
"000905","2018-12-06","-2.034600"
"000905","2018-12-07","-0.002900"
"000905","2018-12-10","-1.170900"
"000905","2018-12-11","0.831700"
"000905","2018-12-12","-0.051100"
"000905","2018-12-13","1.134300"
"000905","2018-12-14","-2.386900"
"000905","2018-12-17","-0.148900"
"000905","2018-12-18","-0.539900"
"000905","2018-12-19","-1.378300"
"000905","2018-12-20","0.279200"
"000905","2018-12-21","-0.671800"
"000905","2018-12-24","1.029900"
"000905","2018-12-25","-1.151200"
"000905","2018-12-26","-0.404900"
"000905","2018-12-27","-1.120000"
"000905","2018-12-28","0.162600"
"000905","2019-01-02","-0.865600"
"000905","2019-01-03","-0.463500"
"000905","2019-01-04","2.384600"
"000905","2019-01-07","1.839100"
"000905","2019-01-08","-0.257100"
"000905","2019-01-09","0.268300"
"000905","2019-01-10","-0.161100"
"000905","2019-01-11","0.771000"
"000905","2019-01-14","-0.656500"
"000905","2019-01-15","1.418600"
"000905","2019-01-16","-0.241000"
"000905","2019-01-17","-0.764300"
"000905","2019-01-18","1.024200"
"000905","2019-01-21","0.593900"
"000905","2019-01-22","-1.494900"
"000905","2019-01-23","0.172500"
"000905","2019-01-24","0.521000"
"000905","2019-01-25","-0.454800"
"000905","2019-01-28","-0.259900"
"000905","2019-01-29","-1.228900"
"000905","2019-01-30","-1.002800"
"000905","2019-01-31","-0.834600"
"000905","2019-02-01","2.820500"
"000905","2019-02-11","2.528900"
"000905","2019-02-12","0.831700"
"000905","2019-02-13","1.642600"
"000905","2019-02-14","0.437900"
"000905","2019-02-15","-0.649500"
"000905","2019-02-18","3.514800"
"000905","2019-02-19","0.134800"
"000905","2019-02-20","0.007300"
"000905","2019-02-21","-0.181700"
"000905","2019-02-22","2.536000"
"000905","2019-02-25","5.590000"
"000905","2019-02-26","-0.115000"
"000905","2019-02-27","-0.410000"
"000905","2019-02-28","0.147600"
"000905","2019-03-01","0.834500"
"000905","2019-03-04","1.796300"
"000905","2019-03-05","2.656700"
"000905","2019-03-06","1.789200"
"000905","2019-03-07","1.272500"
"000905","2019-03-08","-3.900500"
"000905","2019-03-11","4.016300"
"000905","2019-03-12","1.734200"
"000905","2019-03-13","-2.272400"
"000905","2019-03-14","-2.329300"
"000905","2019-03-15","1.142000"
"000905","2019-03-18","2.653000"
"000905","2019-03-19","0.381700"
"000905","2019-03-20","-0.115800"
"000905","2019-03-21","1.336000"
"000905","2019-03-22","0.584300"
"000905","2019-03-25","-1.289000"
"000905","2019-03-26","-2.789200"
"000905","2019-03-27","0.982400"
"000905","2019-03-28","-1.427300"
"000905","2019-03-29","3.305900"
"000905","2019-04-01","3.788700"
"000905","2019-04-02","0.307600"
"000905","2019-04-03","1.047300"
"000905","2019-04-04","0.608600"
"000905","2019-04-08","-0.407500"
"000905","2019-04-09","0.178100"
"000905","2019-04-10","-0.124400"
"000905","2019-04-11","-2.112300"
"000905","2019-04-12","-0.223600"
"000905","2019-04-15","-1.021700"
"000905","2019-04-16","2.139800"
"000905","2019-04-17","0.531700"
"000905","2019-04-18","-0.560600"
"000905","2019-04-19","0.606200"
"000905","2019-04-22","-1.499700"
"000905","2019-04-23","-1.659600"
"000905","2019-04-24","0.918000"
"000905","2019-04-25","-3.896400"
"000905","2019-04-26","-0.923100"
"000905","2019-04-29","-2.633700"
"000905","2019-04-30","0.796900"
"000905","2019-05-06","-7.513100"
"000905","2019-05-07","1.316100"
"000905","2019-05-08","-0.516000"
"000905","2019-05-09","-1.199100"
"000905","2019-05-10","3.598500"
"000905","2019-05-13","-1.153500"
"000905","2019-05-14","-0.804900"
"000905","2019-05-15","2.234200"
"000905","2019-05-16","0.626500"
"000905","2019-05-17","-3.245300"
"000905","2019-05-20","-0.384800"
"000905","2019-05-21","1.753100"
"000905","2019-05-22","-0.668300"
"000905","2019-05-23","-2.079300"
"000905","2019-05-24","-0.639500"
"000905","2019-05-27","2.503000"
"000905","2019-05-28","-0.150300"
"000905","2019-05-29","0.027800"
"000905","2019-05-30","-0.614500"
"000905","2019-05-31","-0.292300"
"000905","2019-06-03","-1.184600"
"000905","2019-06-04","-1.203200"
"000905","2019-06-05","-0.241600"
"000905","2019-06-06","-2.195800"
"000905","2019-06-10","0.993400"
"000905","2019-06-11","3.729100"
"000905","2019-06-12","-0.774900"
"000905","2019-06-13","0.291100"
"000905","2019-06-14","-1.683700"
"000905","2019-06-17","0.152100"
"000905","2019-06-18","-0.118100"
"000905","2019-06-19","1.287600"
"000905","2019-06-20","1.972000"
"000905","2019-06-21","1.343600"
"000905","2019-06-24","0.057800"
"000905","2019-06-25","-0.979600"
"000905","2019-06-26","-0.249100"
"000905","2019-06-27","0.904500"
"000905","2019-06-28","-1.138400"
"000905","2019-07-01","3.025600"
"000905","2019-07-02","-0.310800"
"000905","2019-07-03","-0.859200"
"000905","2019-07-04","-0.311500"
"000905","2019-07-05","0.351000"
"000905","2019-07-08","-3.408500"
"000905","2019-07-09","0.222600"
"000905","2019-07-10","-0.773500"
