"Indexcd","Idxtrd01","Idxtrd08"
"000905","2007-10-18","-2.334500"
"000905","2007-10-19","-0.010600"
"000905","2007-10-22","-2.610300"
"000905","2007-10-23","0.009200"
"000905","2007-10-24","-1.963900"
"000905","2007-10-25","-7.508500"
"000905","2007-10-26","-0.530400"
"000905","2007-10-29","1.415000"
"000905","2007-10-30","2.320900"
"000905","2007-10-31","3.688200"
"000905","2007-11-01","-2.617000"
"000905","2007-11-02","-2.290000"
"000905","2007-11-05","0.744600"
"000905","2007-11-06","0.759800"
"000905","2007-11-07","-0.208200"
"000905","2007-11-08","-4.108900"
"000905","2007-11-09","-1.246200"
"000905","2007-11-12","-1.316600"
"000905","2007-11-13","0.389200"
"000905","2007-11-14","3.633200"
"000905","2007-11-15","-1.250000"
"000905","2007-11-16","0.155100"
"000905","2007-11-19","2.277600"
"000905","2007-11-20","1.354000"
"000905","2007-11-21","-1.447000"
"000905","2007-11-22","-4.528600"
"000905","2007-11-23","1.961200"
"000905","2007-11-26","-1.003800"
"000905","2007-11-27","-1.034000"
"000905","2007-11-28","-0.752300"
"000905","2007-11-29","2.629400"
"000905","2007-11-30","-1.489500"
"000905","2007-12-03","1.148000"
"000905","2007-12-04","0.569700"
"000905","2007-12-05","1.884300"
"000905","2007-12-06","0.421700"
"000905","2007-12-07","1.658100"
"000905","2007-12-10","2.787800"
"000905","2007-12-11","1.139900"
"000905","2007-12-12","0.214800"
"000905","2007-12-13","-3.125400"
"000905","2007-12-14","2.200700"
"000905","2007-12-17","0.144700"
"000905","2007-12-18","-0.848400"
"000905","2007-12-19","2.189200"
"000905","2007-12-20","1.221500"
"000905","2007-12-21","1.517700"
"000905","2007-12-24","1.728900"
"000905","2007-12-25","0.892000"
"000905","2007-12-26","2.027500"
"000905","2007-12-27","1.030200"
"000905","2007-12-28","-0.319300"
"000905","2008-01-02","3.564000"
"000905","2008-01-03","2.084700"
"000905","2008-01-04","0.234800"
"000905","2008-01-07","1.998500"
"000905","2008-01-08","-2.753700"
"000905","2008-01-09","2.998300"
"000905","2008-01-10","0.482600"
"000905","2008-01-11","-0.102700"
"000905","2008-01-14","1.270300"
"000905","2008-01-15","0.771200"
"000905","2008-01-16","-1.351900"
"000905","2008-01-17","-2.622400"
"000905","2008-01-18","0.882000"
"000905","2008-01-21","-4.141500"
"000905","2008-01-22","-8.541900"
"000905","2008-01-23","5.367600"
"000905","2008-01-24","3.437900"
"000905","2008-01-25","0.310200"
"000905","2008-01-28","-6.988700"
"000905","2008-01-29","2.112400"
"000905","2008-01-30","0.222900"
"000905","2008-01-31","-3.875400"
"000905","2008-02-01","-4.427900"
"000905","2008-02-04","8.154900"
"000905","2008-02-05","0.386100"
"000905","2008-02-13","-0.525300"
"000905","2008-02-14","2.010600"
"000905","2008-02-15","-0.495700"
"000905","2008-02-18","3.215700"
"000905","2008-02-19","1.789000"
"000905","2008-02-20","-0.855600"
"000905","2008-02-21","1.260600"
"000905","2008-02-22","-2.413800"
"000905","2008-02-25","-3.172500"
"000905","2008-02-26","-0.017200"
"000905","2008-02-27","2.229100"
"000905","2008-02-28","0.242500"
"000905","2008-02-29","1.367100"
"000905","2008-03-03","3.363400"
"000905","2008-03-04","-0.672200"
"000905","2008-03-05","0.416900"
"000905","2008-03-06","0.183700"
"000905","2008-03-07","-2.065500"
"000905","2008-03-10","-3.275500"
"000905","2008-03-11","1.365700"
"000905","2008-03-12","-2.689400"
"000905","2008-03-13","-3.940800"
"000905","2008-03-14","-0.562200"
"000905","2008-03-17","-7.715300"
"000905","2008-03-18","-7.351100"
"000905","2008-03-19","4.770600"
"000905","2008-03-20","4.100300"
"000905","2008-03-21","1.336800"
"000905","2008-03-24","-2.071800"
"000905","2008-03-25","1.222800"
"000905","2008-03-26","-0.350100"
"000905","2008-03-27","-5.336800"
"000905","2008-03-28","2.953100"
"000905","2008-03-31","-4.652900"
"000905","2008-04-01","-8.403100"
"000905","2008-04-02","-5.500400"
"000905","2008-04-03","2.520800"
"000905","2008-04-07","6.509500"
"000905","2008-04-08","2.261200"
"000905","2008-04-09","-5.461800"
"000905","2008-04-10","2.926700"
"000905","2008-04-11","1.548600"
"000905","2008-04-14","-6.605800"
"000905","2008-04-15","3.217200"
"000905","2008-04-16","-2.406200"
"000905","2008-04-17","-3.351100"
"000905","2008-04-18","-4.944300"
"000905","2008-04-21","-0.711700"
"000905","2008-04-22","-1.452100"
"000905","2008-04-23","4.389900"
"000905","2008-04-24","9.188300"
"000905","2008-04-25","0.893300"
"000905","2008-04-28","-0.712700"
"000905","2008-04-29","0.804100"
"000905","2008-04-30","3.820400"
"000905","2008-05-05","3.509400"
"000905","2008-05-06","-0.375500"
"000905","2008-05-07","-4.341900"
"000905","2008-05-08","3.505500"
"000905","2008-05-09","0.026100"
"000905","2008-05-12","2.079900"
"000905","2008-05-13","0.239100"
"000905","2008-05-14","2.196900"
"000905","2008-05-15","-0.893400"
"000905","2008-05-16","-1.436400"
"000905","2008-05-19","-0.045700"
"000905","2008-05-20","-6.292600"
"000905","2008-05-21","2.486400"
"000905","2008-05-22","-0.952200"
"000905","2008-05-23","-1.082300"
"000905","2008-05-26","-2.634700"
"000905","2008-05-27","0.396600"
"000905","2008-05-28","2.770600"
"000905","2008-05-29","-2.548300"
"000905","2008-05-30","0.171000"
"000905","2008-06-02","0.865900"
"000905","2008-06-03","-0.450100"
"000905","2008-06-04","-1.777200"
"000905","2008-06-05","-1.257800"
"000905","2008-06-06","-0.753800"
"000905","2008-06-10","-8.736600"
"000905","2008-06-11","-2.592100"
"000905","2008-06-12","-0.910200"
"000905","2008-06-13","-4.767400"
"000905","2008-06-16","-2.209800"
"000905","2008-06-17","-6.264000"
"000905","2008-06-18","5.751800"
"000905","2008-06-19","-8.436800"
"000905","2008-06-20","2.274700"
"000905","2008-06-23","-1.675300"
"000905","2008-06-24","3.267100"
"000905","2008-06-25","5.705100"
"000905","2008-06-26","1.226900"
"000905","2008-06-27","-7.012000"
"000905","2008-06-30","0.752300"
"000905","2008-07-01","-1.729400"
"000905","2008-07-02","1.669800"
"000905","2008-07-03","4.634600"
"000905","2008-07-04","-0.014600"
"000905","2008-07-07","5.228000"
"000905","2008-07-08","1.533800"
"000905","2008-07-09","2.667800"
"000905","2008-07-10","-2.283200"
"000905","2008-07-11","-0.626800"
"000905","2008-07-14","2.094700"
"000905","2008-07-15","-2.877100"
"000905","2008-07-16","-5.079900"
"000905","2008-07-17","-1.022900"
"000905","2008-07-18","3.338500"
"000905","2008-07-21","4.102100"
"000905","2008-07-22","0.334800"
"000905","2008-07-23","-0.867600"
"000905","2008-07-24","2.499400"
"000905","2008-07-25","-0.892600"
"000905","2008-07-28","1.377000"
"000905","2008-07-29","-2.047700"
"000905","2008-07-30","-0.547000"
"000905","2008-07-31","-3.688400"
"000905","2008-08-01","1.544100"
"000905","2008-08-04","-2.403500"
"000905","2008-08-05","-3.091500"
"000905","2008-08-06","0.222900"
"000905","2008-08-07","0.673500"
"000905","2008-08-08","-7.243800"
"000905","2008-08-11","-7.499000"
"000905","2008-08-12","-1.402000"
"000905","2008-08-13","-0.045300"
"000905","2008-08-14","0.461100"
"000905","2008-08-15","-0.401800"
"000905","2008-08-18","-7.455200"
"000905","2008-08-19","1.647700"
"000905","2008-08-20","8.324800"
"000905","2008-08-21","-3.556100"
"000905","2008-08-22","-1.998300"
"000905","2008-08-25","-0.355100"
"000905","2008-08-26","-5.436700"
"000905","2008-08-27","-0.317200"
"000905","2008-08-28","-0.046900"
"000905","2008-08-29","3.144600"
"000905","2008-09-01","-2.995500"
"000905","2008-09-02","0.702400"
"000905","2008-09-03","-0.731700"
"000905","2008-09-04","0.778200"
"000905","2008-09-05","-4.699100"
"000905","2008-09-08","-5.065800"
"000905","2008-09-09","0.866200"
"000905","2008-09-10","0.741200"
"000905","2008-09-11","-1.860300"
"000905","2008-09-12","0.216800"
"000905","2008-09-16","-2.217100"
"000905","2008-09-17","-1.877100"
"000905","2008-09-18","-2.899700"
"000905","2008-09-19","9.872500"
"000905","2008-09-22","4.598400"
"000905","2008-09-23","-6.440800"
"000905","2008-09-24","2.269600"
"000905","2008-09-25","2.371000"
"000905","2008-09-26","-0.096800"
"000905","2008-10-06","-3.837100"
"000905","2008-10-07","-0.382200"
"000905","2008-10-08","-2.471900"
"000905","2008-10-09","-1.292300"
"000905","2008-10-10","-6.722400"
"000905","2008-10-13","1.934800"
"000905","2008-10-14","-3.023600"
"000905","2008-10-15","-0.524700"
"000905","2008-10-16","-5.657500"
"000905","2008-10-17","1.280700"
"000905","2008-10-20","3.484700"
"000905","2008-10-21","-0.218300"
"000905","2008-10-22","-1.897200"
"000905","2008-10-23","1.015000"
"000905","2008-10-24","-1.438400"
"000905","2008-10-27","-7.834900"
"000905","2008-10-28","2.324300"
"000905","2008-10-29","-3.966400"
"000905","2008-10-30","0.843400"
"000905","2008-10-31","-1.774000"
"000905","2008-11-03","-1.422500"
"000905","2008-11-04","-1.708000"
"000905","2008-11-05","3.295000"
"000905","2008-11-06","-1.712300"
"000905","2008-11-07","1.602200"
"000905","2008-11-10","7.369900"
"000905","2008-11-11","-0.801200"
"000905","2008-11-12","2.488500"
"000905","2008-11-13","4.710000"
"000905","2008-11-14","4.650600"
"000905","2008-11-17","4.903900"
"000905","2008-11-18","-7.288200"
"000905","2008-11-19","7.049500"
"000905","2008-11-20","0.223700"
"000905","2008-11-21","-1.418400"
"000905","2008-11-24","-4.096700"
"000905","2008-11-25","-0.797900"
"000905","2008-11-26","0.390100"
"000905","2008-11-27","1.457900"
"000905","2008-11-28","-1.078200"
"000905","2008-12-01","4.237400"
"000905","2008-12-02","1.971400"
"000905","2008-12-03","4.220600"
"000905","2008-12-04","-0.108300"
"000905","2008-12-05","2.990600"
"000905","2008-12-08","4.377600"
"000905","2008-12-09","-2.554200"
"000905","2008-12-10","2.865200"
"000905","2008-12-11","-3.122400"
"000905","2008-12-12","-4.474900"
"000905","2008-12-15","2.019700"
"000905","2008-12-16","1.795000"
"000905","2008-12-17","1.235400"
"000905","2008-12-18","1.827900"
"000905","2008-12-19","0.902400"
"000905","2008-12-22","-0.068800"
"000905","2008-12-23","-6.334200"
"000905","2008-12-24","-2.163000"
"000905","2008-12-25","-0.328800"
"000905","2008-12-26","-0.984800"
"000905","2008-12-29","0.050400"
"000905","2008-12-30","-0.669600"
"000905","2008-12-31","-1.625200"
"000905","2009-01-05","4.166700"
"000905","2009-01-06","3.546600"
"000905","2009-01-07","0.622900"
"000905","2009-01-08","-2.499900"
"000905","2009-01-09","2.702800"
"000905","2009-01-12","1.426600"
"000905","2009-01-13","-2.627400"
"000905","2009-01-14","3.765700"
"000905","2009-01-15","0.972200"
"000905","2009-01-16","0.668000"
"000905","2009-01-19","-0.128400"
"000905","2009-01-20","1.004600"
"000905","2009-01-21","0.126000"
"000905","2009-01-22","1.746900"
"000905","2009-01-23","-0.810600"
"000905","2009-02-02","3.069100"
"000905","2009-02-03","2.725900"
"000905","2009-02-04","2.288900"
"000905","2009-02-05","-1.614300"
"000905","2009-02-06","4.569900"
"000905","2009-02-09","3.428200"
"000905","2009-02-10","2.868300"
"000905","2009-02-11","0.182400"
"000905","2009-02-12","1.876200"
"000905","2009-02-13","3.585400"
"000905","2009-02-16","1.762200"
