"Indexcd","Idxtrd01","Idxtrd02"
"000001","2011-12-08","2329.910"
"000001","2011-12-09","2315.510"
"000001","2011-12-12","2312.150"
"000001","2011-12-13","2283.220"
"000001","2011-12-14","2241.390"
"000001","2011-12-15","2215.790"
"000001","2011-12-16","2179.510"
"000001","2011-12-19","2208.070"
"000001","2011-12-20","2209.700"
"000001","2011-12-21","2230.180"
"000001","2011-12-22","2178.570"
"000001","2011-12-23","2183.910"
"000001","2011-12-26","2193.660"
"000001","2011-12-27","2186.710"
"000001","2011-12-28","2157.650"
"000001","2011-12-29","2161.180"
"000001","2011-12-30","2177.520"
"000001","2012-01-04","2212.000"
"000001","2012-01-05","2160.900"
"000001","2012-01-06","2148.150"
"000001","2012-01-09","2164.740"
"000001","2012-01-10","2221.830"
"000001","2012-01-11","2282.910"
"000001","2012-01-12","2268.740"
"000001","2012-01-13","2277.080"
"000001","2012-01-16","2230.430"
"000001","2012-01-17","2206.530"
"000001","2012-01-18","2298.830"
"000001","2012-01-19","2266.080"
"000001","2012-01-20","2300.500"
"000001","2012-01-30","2324.490"
"000001","2012-01-31","2285.950"
"000001","2012-02-01","2288.070"
"000001","2012-02-02","2273.850"
"000001","2012-02-03","2306.660"
"000001","2012-02-06","2334.250"
"000001","2012-02-07","2319.420"
"000001","2012-02-08","2291.810"
"000001","2012-02-09","2344.220"
"000001","2012-02-10","2342.010"
"000001","2012-02-13","2332.060"
"000001","2012-02-14","2348.880"
"000001","2012-02-15","2340.460"
"000001","2012-02-16","2363.900"
"000001","2012-02-17","2366.630"
"000001","2012-02-20","2383.690"
"000001","2012-02-21","2365.490"
"000001","2012-02-22","2380.500"
"000001","2012-02-23","2401.740"
"000001","2012-02-24","2410.880"
"000001","2012-02-27","2447.410"
"000001","2012-02-28","2440.910"
"000001","2012-02-29","2446.230"
"000001","2012-03-01","2418.790"
"000001","2012-03-02","2430.100"
"000001","2012-03-05","2464.850"
"000001","2012-03-06","2439.780"
"000001","2012-03-07","2391.200"
"000001","2012-03-08","2401.100"
"000001","2012-03-09","2425.890"
"000001","2012-03-12","2438.550"
"000001","2012-03-13","2432.840"
"000001","2012-03-14","2464.920"
"000001","2012-03-15","2388.060"
"000001","2012-03-16","2377.760"
"000001","2012-03-19","2401.220"
"000001","2012-03-20","2407.540"
"000001","2012-03-21","2384.710"
"000001","2012-03-22","2376.990"
"000001","2012-03-23","2369.080"
"000001","2012-03-26","2349.090"
"000001","2012-03-27","2358.550"
"000001","2012-03-28","2341.003"
"000001","2012-03-29","2276.740"
"000001","2012-03-30","2256.042"
"000001","2012-04-05","2258.031"
"000001","2012-04-06","2299.055"
"000001","2012-04-09","2300.051"
"000001","2012-04-10","2281.024"
"000001","2012-04-11","2286.716"
"000001","2012-04-12","2310.484"
"000001","2012-04-13","2351.513"
"000001","2012-04-16","2346.307"
"000001","2012-04-17","2355.369"
"000001","2012-04-18","2341.135"
"000001","2012-04-19","2378.632"
"000001","2012-04-20","2374.662"
"000001","2012-04-23","2403.521"
"000001","2012-04-24","2380.236"
"000001","2012-04-25","2382.211"
"000001","2012-04-26","2408.558"
"000001","2012-04-27","2402.431"
"000001","2012-05-02","2421.082"
"000001","2012-05-03","2433.589"
"000001","2012-05-04","2437.465"
"000001","2012-05-07","2441.757"
"000001","2012-05-08","2451.575"
"000001","2012-05-09","2432.472"
"000001","2012-05-10","2409.945"
"000001","2012-05-11","2406.074"
"000001","2012-05-14","2408.262"
"000001","2012-05-15","2367.083"
"000001","2012-05-16","2369.295"
"000001","2012-05-17","2347.177"
"000001","2012-05-18","2364.899"
"000001","2012-05-21","2343.576"
"000001","2012-05-22","2355.732"
"000001","2012-05-23","2369.265"
"000001","2012-05-24","2359.682"
"000001","2012-05-25","2350.541"
"000001","2012-05-28","2325.317"
"000001","2012-05-29","2361.003"
"000001","2012-05-30","2385.392"
"000001","2012-05-31","2370.007"
