"Indexcd","Idxtrd01","Idxtrd08"
"000905","2011-12-27","-2.536800"
"000905","2011-12-28","-0.519500"
"000905","2011-12-29","-0.006900"
"000905","2011-12-30","1.858300"
"000905","2012-01-04","-2.282100"
"000905","2012-01-05","-3.692100"
"000905","2012-01-06","0.428700"
"000905","2012-01-09","4.059900"
"000905","2012-01-10","4.123700"
"000905","2012-01-11","0.040400"
"000905","2012-01-12","-0.027800"
"000905","2012-01-13","-3.350800"
"000905","2012-01-16","-3.189500"
"000905","2012-01-17","5.568300"
"000905","2012-01-18","-2.028200"
"000905","2012-01-19","1.016700"
"000905","2012-01-20","1.370600"
"000905","2012-01-30","-0.699400"
"000905","2012-01-31","0.063200"
"000905","2012-02-01","-0.857800"
"000905","2012-02-02","1.895800"
"000905","2012-02-03","1.649600"
"000905","2012-02-06","0.867900"
"000905","2012-02-07","-1.628500"
"000905","2012-02-08","2.641800"
"000905","2012-02-09","0.706100"
"000905","2012-02-10","0.529700"
"000905","2012-02-13","0.907300"
"000905","2012-02-14","0.134900"
"000905","2012-02-15","1.518500"
"000905","2012-02-16","-0.026600"
"000905","2012-02-17","-0.332400"
"000905","2012-02-20","0.256600"
"000905","2012-02-21","1.226500"
"000905","2012-02-22","1.954000"
"000905","2012-02-23","0.322300"
"000905","2012-02-24","1.511500"
"000905","2012-02-27","0.199600"
"000905","2012-02-28","-0.498100"
"000905","2012-02-29","-1.320000"
"000905","2012-03-01","0.528400"
"000905","2012-03-02","2.119400"
"000905","2012-03-05","0.104400"
"000905","2012-03-06","-0.994900"
"000905","2012-03-07","-0.741400"
"000905","2012-03-08","1.583800"
"000905","2012-03-09","1.484200"
"000905","2012-03-12","0.598000"
"000905","2012-03-13","1.005900"
"000905","2012-03-14","-4.494600"
"000905","2012-03-15","-1.213300"
"000905","2012-03-16","2.646000"
"000905","2012-03-19","1.137700"
"000905","2012-03-20","-2.178200"
"000905","2012-03-21","0.367600"
"000905","2012-03-22","-0.469700"
"000905","2012-03-23","-1.930900"
"000905","2012-03-26","-0.104900"
"000905","2012-03-27","-0.365500"
"000905","2012-03-28","-4.458800"
"000905","2012-03-29","-1.842500"
"000905","2012-03-30","-0.258200"
"000905","2012-04-05","3.356700"
"000905","2012-04-06","0.636500"
"000905","2012-04-09","-1.156800"
"000905","2012-04-10","1.170700"
"000905","2012-04-11","0.350000"
"000905","2012-04-12","2.072900"
"000905","2012-04-13","0.951000"
"000905","2012-04-16","0.284400"
"000905","2012-04-17","-1.463200"
"000905","2012-04-18","2.270800"
"000905","2012-04-19","-0.250800"
"000905","2012-04-20","0.854600"
"000905","2012-04-23","-1.198800"
"000905","2012-04-24","-0.682100"
"000905","2012-04-25","1.432400"
"000905","2012-04-26","-0.507800"
"000905","2012-04-27","-0.956500"
"000905","2012-05-02","1.463200"
"000905","2012-05-03","0.418400"
"000905","2012-05-04","0.647800"
"000905","2012-05-07","0.706500"
"000905","2012-05-08","-0.028600"
"000905","2012-05-09","-1.744500"
"000905","2012-05-10","0.367500"
"000905","2012-05-11","-0.422000"
"000905","2012-05-14","-0.142300"
"000905","2012-05-15","-0.113600"
"000905","2012-05-16","-1.229700"
"000905","2012-05-17","1.471800"
"000905","2012-05-18","-1.570400"
"000905","2012-05-21","-0.063200"
"000905","2012-05-22","1.574100"
"000905","2012-05-23","-0.057600"
"000905","2012-05-24","-0.831100"
"000905","2012-05-25","-1.157600"
"000905","2012-05-28","1.428700"
"000905","2012-05-29","1.578900"
"000905","2012-05-30","0.174600"
"000905","2012-05-31","0.036600"
"000905","2012-06-01","-0.243900"
"000905","2012-06-04","-3.275000"
"000905","2012-06-05","-0.115800"
"000905","2012-06-06","-0.482400"
"000905","2012-06-07","-0.528500"
"000905","2012-06-08","-0.474100"
"000905","2012-06-11","1.856100"
"000905","2012-06-12","-0.603900"
"000905","2012-06-13","1.842500"
"000905","2012-06-14","-0.603300"
"000905","2012-06-15","-0.101600"
"000905","2012-06-18","0.979300"
"000905","2012-06-19","-0.726500"
"000905","2012-06-20","-0.597800"
"000905","2012-06-21","-1.244600"
"000905","2012-06-25","-2.721400"
"000905","2012-06-26","-0.090000"
"000905","2012-06-27","-0.388800"
"000905","2012-06-28","-1.397500"
"000905","2012-06-29","1.258700"
"000905","2012-07-02","1.110300"
"000905","2012-07-03","0.178800"
"000905","2012-07-04","-0.512800"
"000905","2012-07-05","-2.274200"
"000905","2012-07-06","1.999400"
"000905","2012-07-09","-2.516600"
"000905","2012-07-10","-0.975000"
"000905","2012-07-11","1.142100"
"000905","2012-07-12","1.357100"
"000905","2012-07-13","-0.441100"
"000905","2012-07-16","-3.609700"
"000905","2012-07-17","0.700600"
"000905","2012-07-18","0.556700"
"000905","2012-07-19","1.187300"
"000905","2012-07-20","-0.670400"
"000905","2012-07-23","-0.951300"
"000905","2012-07-24","0.696100"
"000905","2012-07-25","-0.863000"
"000905","2012-07-26","-0.892800"
"000905","2012-07-27","-0.567600"
"000905","2012-07-30","-2.014300"
"000905","2012-07-31","-1.810700"
"000905","2012-08-01","1.804000"
"000905","2012-08-02","-0.631800"
"000905","2012-08-03","2.002400"
"000905","2012-08-06","2.374700"
"000905","2012-08-07","0.928500"
"000905","2012-08-08","-0.349400"
"000905","2012-08-09","1.447100"
"000905","2012-08-10","-0.270500"
"000905","2012-08-13","-2.289500"
"000905","2012-08-14","0.948900"
"000905","2012-08-15","-1.156700"
"000905","2012-08-16","-0.725200"
"000905","2012-08-17","-0.001500"
"000905","2012-08-20","0.081000"
"000905","2012-08-21","1.408000"
"000905","2012-08-22","-0.888600"
"000905","2012-08-23","0.661800"
"000905","2012-08-24","-1.870200"
"000905","2012-08-27","-2.493100"
"000905","2012-08-28","0.523200"
"000905","2012-08-29","-0.670200"
"000905","2012-08-30","-1.574000"
"000905","2012-08-31","0.319700"
"000905","2012-09-03","1.936800"
"000905","2012-09-04","-1.108600"
